 ,Area,Mean,X,Y
1678,12,51.8,795.8,801.8
1679,31,3.0,1165.3,804.0
1680,5,55.6,791.3,802.1
1681,58,75.3,1126.2,806.3
1682,1,4.0,1141.5,801.5
1683,20,2.1,1255.0,803.5
1684,105,4.4,1115.0,812.0
1685,14,2.3,1107.0,804.8
1686,46,11.0,1195.8,806.3
1687,26,2.8,1238.8,805.1
1688,2,2.0,974.5,805.0
1689,96,2.7,1317.8,811.3
1690,283,2.2,1341.3,815.0
1691,89,2.0,967.9,810.7
1692,12,1.8,1414.2,807.8
1693,25,2.1,1370.9,809.5
1694,35,2.3,756.2,813.4
1695,118,4.0,1180.7,813.9
1696,11,2.6,1275.1,810.6
1697,2,2.0,1284.5,810.0
1698,24,4.5,958.5,814.7
1699,37,3.2,1197.3,813.0
1700,283,189.9,624.7,823.1
1701,16,2.0,825.6,814.1
1702,34,19.4,1156.6,814.9
1703,88,2.0,1400.3,817.3
1704,57,74.0,1143.4,817.2
1705,29,1.8,1434.7,815.2
1706,7,2.0,818.1,814.4
1707,191,2.5,919.3,821.1
1708,56,6.3,1236.4,816.7
1709,8,2.0,838.2,815.2
1710,79,2.2,809.9,820.0
1711,3,2.0,872.8,817.8
1712,12,2.4,1255.4,819.2
1713,173,2.2,1103.6,827.6
1714,67,50.6,390.8,825.7
1715,267,2.3,592.2,831.0
1716,9,1.8,662.6,821.9
1717,11,2.0,668.0,823.0
1718,67,1.9,969.8,825.8
1719,119,8.4,1170.4,828.8
1720,3,2.0,764.2,823.2
1721,8,2.4,1277.8,823.9
1722,19,2.1,767.8,826.8
1723,123,2.0,820.5,829.6
1724,29,1.9,983.8,826.7
1725,15,6.4,1135.2,825.6
1726,155,2.4,1377.8,830.7
1727,29,1.9,975.8,828.9
1728,142,35.6,486.3,832.8
1729,114,1.9,891.0,833.4
1730,291,2.2,532.9,839.7
1731,26,6.6,1148.1,829.2
1732,240,39.0,361.7,836.0
1733,76,2.0,830.7,835.0
1734,162,2.0,914.0,835.6
1735,255,13.2,609.6,841.5
1736,237,2.9,649.8,844.5
1737,157,2.3,1078.6,840.2
1738,19,1.9,1399.3,834.6
1739,27,54.0,393.8,836.6
1740,65,6.3,1153.1,838.9
1741,8,36.0,1185.8,835.0
1742,128,3.4,1336.4,838.8
1743,56,2.3,562.0,838.8
1744,120,2.5,1115.7,842.6
1745,61,2.8,1130.6,839.7
1746,206,1.9,872.6,842.8
1747,183,6.0,693.6,843.3
1748,31,2.0,934.7,839.5
1749,1,2.0,1047.5,836.5
1750,152,30.4,1351.5,845.4
1751,38,2.1,921.9,840.4
1752,110,2.7,1097.0,843.1
1753,8,6.4,1270.4,838.4
1754,115,34.8,479.8,844.3
1755,262,2.5,514.4,851.6
1756,79,2.0,747.4,843.1
1757,5,2.2,549.9,840.3
1758,164,2.4,1384.4,847.1
1759,58,222.8,1169.4,844.3
1760,74,1.9,1052.2,847.7
1761,45,2.1,556.5,847.6
1762,1,4.0,1265.5,842.5
1763,227,4.0,630.5,853.8
1764,38,3.1,1300.8,846.9
1765,14,2.1,1319.2,846.1
1766,209,2.0,851.6,852.3
1767,2,2.0,1035.0,846.0
1768,2,2.0,1314.5,846.0
1769,24,175.5,1190.2,850.3
1770,66,1.9,125.7,853.7
1771,9,2.0,941.2,850.2
1772,64,2.6,1090.8,854.3
1773,248,2.3,1341.9,862.1
1774,10,1.6,938.2,852.8
1775,103,2.0,1081.0,858.3
1776,68,2.2,1104.4,857.6
1777,43,5.3,1218.5,855.7
1778,268,23.2,485.8,861.4
1779,41,1.9,777.2,856.5
1780,69,2.5,1304.8,857.5
1781,8,2.0,889.9,855.9
1782,83,28.3,1152.5,858.9
1783,196,2.0,868.1,861.6
1784,17,2.0,1410.0,856.6
1785,66,2.0,1388.4,860.9
1786,109,2.0,842.5,863.1
1787,43,2.0,931.6,862.5
1788,142,1.9,1049.4,863.9
1789,116,2.7,1358.4,864.6
1790,96,1.9,212.3,865.3
1791,41,2.0,434.0,865.0
1792,111,2.1,78.1,865.8
1793,39,2.1,556.7,864.5
1794,26,2.0,685.5,863.5
1795,15,25.3,742.8,862.8
1796,21,3.1,951.5,863.6
1797,74,2.3,1118.2,865.2
1798,54,1.9,789.4,864.9
1799,7,11.1,1180.2,862.6
1800,2,1.5,922.0,863.5
1801,91,3.1,947.0,871.2
1802,303,1.9,177.1,874.8
1803,1,2.0,427.5,864.5
1804,55,2.3,1309.0,868.8
1805,37,2.6,1141.6,870.0
1806,36,10.0,706.7,871.0
1807,99,2.9,552.5,874.1
1808,52,11.5,820.4,871.5
1809,27,2.9,1239.5,869.8
1810,71,2.3,729.4,876.1
1811,167,2.1,904.3,875.2
1812,12,2.2,1107.2,870.7
1813,15,2.3,1129.6,870.9
1814,10,42.7,1199.0,869.5
1815,97,2.1,776.6,874.5
1816,39,2.0,843.1,871.6
1817,5,2.0,116.7,872.7
1818,282,1.9,149.5,883.1
1819,81,2.1,441.9,876.0
1820,236,76.0,527.0,880.5
1821,8,2.0,1026.2,873.9
1822,5,2.2,662.3,873.9
1823,5,25.8,750.1,874.7
1824,16,2.9,1158.3,874.9
1825,124,3.0,1228.4,881.0
1826,27,2.5,1284.5,875.9
1827,79,2.0,1403.0,877.7
1828,223,71.8,621.5,882.7
1829,71,2.2,761.9,880.0
1830,29,2.3,663.1,881.1
1831,4,2.0,1017.8,878.5
1832,18,2.6,1068.7,878.7
1833,288,2.0,1380.4,889.7
1834,32,1.9,972.0,881.0
1835,73,2.1,1115.0,883.3
1836,140,3.7,1246.3,884.5
1837,62,2.0,1414.4,882.2
1838,39,2.1,782.2,882.3
1839,79,2.1,798.8,885.0
1840,7,2.6,830.1,882.8
1841,42,2.3,1174.5,884.1
1842,98,1.9,226.8,887.3
1843,36,2.2,788.3,887.3
1844,17,4.7,1079.8,884.2
1845,256,68.6,477.1,895.9
1846,55,2.1,64.2,887.4
1847,5,2.0,409.9,885.7
1848,56,2.1,776.9,889.3
1849,89,2.0,816.5,889.1
1850,46,2.0,1037.3,887.4
1851,79,2.0,1334.6,889.0
1852,90,1.9,365.4,890.4
1853,1,3.0,1084.5,885.5
1854,10,1.9,1102.5,887.0
1855,78,3.6,1256.9,891.0
1856,18,1.9,405.2,889.8
1857,247,77.1,514.6,896.3
1858,220,2.6,575.5,897.7
1859,70,2.1,697.2,892.1
1860,3,2.0,1096.2,887.8
1861,4,2.0,412.8,889.5
1862,102,2.2,882.9,894.5
1863,137,40.5,1070.0,895.2
1864,145,2.1,1313.5,894.7
1865,2,2.0,1026.0,889.5
1866,57,10.5,1231.6,894.3
1867,11,2.2,1300.9,890.4
1868,8,2.0,1327.1,891.4
1869,69,2.0,948.6,895.7
1870,62,2.0,1425.0,894.5
1871,62,10.0,1219.2,895.6
1872,21,2.1,376.8,895.8
1873,80,2.8,869.5,896.5
1874,15,2.1,1398.2,894.2
1875,86,1.9,99.9,898.0
1876,84,2.2,766.2,897.5
1877,101,2.1,253.2,901.4
1878,24,1.9,329.3,899.6
1879,228,2.9,589.8,904.9
1880,231,32.2,615.9,901.0
1881,58,3.3,1054.7,899.4
1882,131,2.0,236.4,902.6
1883,21,2.3,415.5,897.5
1884,39,64.1,494.9,897.9
1885,73,2.2,682.7,900.6
1886,177,2.0,722.8,904.2
1887,83,1.9,1353.1,899.6
1888,91,3.3,17.2,903.4
1889,79,27.5,36.4,901.8
1890,156,2.0,783.9,904.9
1891,29,2.0,891.1,900.6
1892,3,1.7,1151.8,898.2
1893,6,2.0,1159.5,898.0
1894,160,6.3,1260.8,905.4
1895,88,2.0,133.5,903.7
1896,108,22.7,664.6,906.1
1897,51,2.0,833.2,903.5
1898,52,81.8,1247.6,903.7
1899,1,3.0,1088.5,900.5
1900,58,53.4,1233.7,904.1
1901,118,28.5,174.6,906.3
1902,123,2.1,218.9,905.9
1903,14,2.1,414.8,903.0
1904,208,74.8,493.5,909.7
1905,3,2.0,1013.5,903.5
1906,102,4.2,54.9,910.3
1907,30,7.5,1224.6,905.9
1908,157,2.0,102.8,912.1
1909,186,73.5,635.8,912.7
1910,83,2.2,702.8,908.8
1911,68,2.1,951.8,911.4
1912,41,2.3,1050.4,909.6
1913,11,2.0,1140.4,907.1
1914,304,2.0,1388.4,912.9
1915,62,2.0,932.8,910.9
1916,34,78.1,1239.2,910.4
1917,57,2.1,133.8,911.5
1918,37,3.4,742.6,911.6
1919,27,2.0,905.4,910.3
1920,131,2.1,1195.6,914.5
1921,200,2.6,715.8,916.8
1922,30,24.7,874.5,910.8
1923,32,2.0,1023.8,911.9
1924,41,3.4,1220.1,912.6
1925,136,78.1,1285.4,914.1
1926,246,29.8,461.6,918.9
1927,83,2.1,1432.1,914.2
1928,60,3.4,1073.4,915.6
1929,180,2.1,1411.3,916.4
1930,24,2.0,766.0,915.1
1931,68,2.0,901.9,918.7
1932,230,2.2,77.9,920.0
1933,66,2.0,204.8,918.7
1934,131,2.4,224.4,919.7
1935,50,3.6,799.2,918.0
1936,62,2.3,1064.4,918.1
1937,134,2.8,1310.6,919.2
1938,57,2.0,1331.2,919.3
1939,54,2.1,1346.5,917.7
1940,6,2.0,982.3,915.8
1941,57,8.1,1273.2,922.5
1942,56,2.5,292.1,922.0
1943,248,2.8,546.4,925.3
1944,19,2.1,776.5,921.1
1945,28,4.9,1254.5,921.0
1946,132,12.2,253.9,924.3
1947,66,2.3,681.5,924.4
1948,59,4.6,754.7,925.4
1949,5,2.2,1107.1,921.7
1950,16,4.7,1241.7,921.8
1951,50,2.1,200.9,926.0
1952,83,42.3,740.7,926.6
1953,35,2.4,795.3,926.1
1954,6,2.0,1133.2,923.3
1955,166,2.2,936.1,928.5
1956,84,2.3,1425.1,929.7
1957,19,1.9,365.2,927.7
1958,39,2.0,847.0,928.9
1959,51,2.0,1013.2,929.8
1960,65,2.9,31.2,930.4
1961,16,1.9,1043.6,931.2
1962,1,2.0,1158.5,930.5
1963,10,2.4,985.5,933.0
