 ,Area,Mean,X,Y
1671,313,2.1,1346.4,892.5
1672,50,2.8,199.9,884.6
1673,161,2.8,219.8,887.5
1674,84,2.6,432.2,887.8
1675,11,111.8,397.0,883.9
1676,47,2.5,258.5,886.2
1677,3,2.3,270.8,884.2
1678,160,2.8,281.6,891.3
1679,68,3.8,16.6,889.4
1680,72,44.2,553.9,888.8
1681,11,3.7,591.1,887.0
1682,91,2.9,62.8,892.7
1683,139,11.7,314.8,893.5
1684,126,2.8,163.1,892.2
1685,36,3.0,205.4,891.0
1686,207,2.4,346.6,894.7
1687,46,5.7,453.0,894.3
1688,134,3.0,239.4,895.5
1689,128,4.4,295.0,895.0
1690,130,2.0,1386.3,896.0
1691,1,3.0,181.5,890.5
1692,9,5.1,447.4,893.2
1693,57,5.8,416.0,897.1
1694,10,3.4,25.0,895.5
1695,156,3.0,326.5,902.9
1696,68,2.2,477.0,901.3
1697,1,3.0,172.5,895.5
1698,165,2.4,375.9,903.5
1699,28,2.1,505.1,898.7
1700,342,2.0,1406.3,907.9
1701,177,2.0,1378.3,904.5
1702,21,2.6,422.9,899.9
1703,24,3.2,172.6,901.0
1704,2,146.5,93.5,901.0
1705,190,3.0,314.3,909.6
1706,18,5.9,466.1,904.1
1707,147,5.9,72.0,909.6
1708,2,161.0,96.5,904.0
1709,13,2.8,188.7,905.2
1710,119,3.6,198.4,907.8
1711,5,2.6,35.7,906.1
1712,159,5.5,236.6,910.4
1713,1,131.0,85.5,906.5
1714,42,159.6,91.4,909.0
1715,77,5.9,457.4,910.1
1716,330,2.2,1044.5,917.8
1717,1,4.0,609.5,908.5
1718,257,2.1,1064.6,917.1
1719,109,2.8,145.2,914.4
1720,52,2.6,263.1,912.8
1721,6,4.3,610.3,911.7
1722,3,2.0,430.5,912.5
1723,3,3.3,182.2,914.2
1724,36,2.6,295.5,916.7
1725,153,2.3,367.0,920.6
1726,4,3.8,618.2,914.5
1727,79,2.6,462.9,918.4
1728,22,3.6,248.2,919.2
1729,71,2.5,413.5,923.7
1730,64,3.0,58.5,920.8
1731,95,2.6,190.0,923.2
1732,30,2.7,154.1,921.7
1733,30,2.5,266.2,920.0
1734,37,2.9,177.7,922.4
1735,2,2.5,253.5,921.0
1736,198,2.7,336.1,927.0
1737,79,2.2,375.8,928.5
1738,1,3.0,11.5,925.5
1739,24,2.7,267.6,929.0
1740,44,2.7,192.6,930.9
1741,37,122.0,236.4,930.5
