 ,Area,Mean,X,Y
1673,344,2.5,683.8,918.1
1674,160,7.2,724.0,914.0
1675,332,2.6,373.9,919.3
1676,68,2.5,777.9,913.4
1677,72,2.4,628.2,913.2
1678,185,2.2,1209.8,919.7
1679,85,2.6,1344.8,914.1
1680,145,22.3,432.5,915.7
1681,48,2.2,597.9,914.4
1682,30,2.5,770.8,913.5
1683,274,3.3,1034.8,921.3
1684,211,4.4,1323.5,925.4
1685,159,3.9,416.3,919.1
1686,253,14.2,869.5,920.9
1687,35,5.8,1312.8,918.0
1688,190,7.5,845.3,921.5
1689,133,2.6,806.5,924.3
1690,135,88.6,1083.2,924.6
1691,36,2.7,1115.4,921.9
1692,157,6.6,761.1,927.5
1693,174,3.9,1119.7,929.3
1694,82,2.2,1175.7,929.1
1695,49,2.2,1166.5,928.2
1696,1,2.0,1008.5,934.5
